ID,Name,Size Byte[Bit],Encoding Name,Mask,Min,Max
49375,Pass / Fail,0 [1],Fail,$1,$1,$1
59592,Drive_Style_Selector,0 [2],Absent,$3,$0,$0
59592,Drive_Style_Selector,0 [2],Drive Selector,$3,$1,$1
59592,Drive_Style_Selector,0 [2],Terrain Selector,$3,$2,$2
66160,Closed / Open,0 [1],Closed,$1,$0,$0
66160,Closed / Open,0 [1],Open,$1,$1,$1
69218,Supp/not supp (1bit),0 [1],Not supported,$1,$0,$0
69218,Supp/not supp (1bit),0 [1],Supported,$1,$1,$1
70152,LOCKED / UNLOCKED,0 [1],Locked,$1,$0,$0
70152,LOCKED / UNLOCKED,0 [1],Unlocked,$1,$1,$1
72736,GSI_Type,0 [2],Not_present,$3,$0,$0
72736,GSI_Type,0 [2],GSI,$3,$1,$1
72736,GSI_Type,0 [2],GSI II,$3,$2,$2
72736,GSI_Type,0 [2],Enhanced GSI,$3,$3,$3
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],Reserved,$FF,$00,$3F
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level -,$FF,$40,$40
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level A,$FF,$41,$41
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level B,$FF,$42,$42
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level C,$FF,$43,$43
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level D,$FF,$44,$44
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level E,$FF,$45,$45
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],CS.00102 Change Level F,$FF,$46,$46
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],Reserved,$FF,$47,$FE
79609,_Diagnostic_Specification_Information__Standard_Diagnostic_Data_UDS_Version_TC76064,1 [0],Not Supported,$FF,$FF,$FF
79613,_Running_in_Boot_Application_TC76173,0 [1],Running in Boot,$1,$0,$0
79613,_Running_in_Boot_Application_TC76173,0 [1],Running in Application,$1,$1,$1
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],Reserved,$FF,$00,$4F
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level -,$FF,$50,$50
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level A,$FF,$51,$51
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level B,$FF,$52,$52
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level C,$FF,$53,$53
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level D,$FF,$54,$54
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level E,$FF,$55,$55
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],CS.00099 Change Level F,$FF,$56,$56
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],Reserved,$FF,$57,$FE
79617,_Diagnostic_Specification_Information__Diagnostic_Requirements_Standard_Version_TC77121,1 [0],Not Supported,$FF,$FF,$FF
79621,_0Not_Valid_1Valid_TC76169,0 [1],Not Valid,$1,$0,$0
79621,_0Not_Valid_1Valid_TC76169,0 [1],Valid,$1,$1,$1
79625,_Reserved_Special_Conversion_TC11699,0 [1],Reserved,$1,$1,$1
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],Reserved,$FF,$00,$00
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],Reserved,$FF,$01,$8F
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level -,$FF,$90,$90
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level A,$FF,$91,$91
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level B,$FF,$92,$92
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level C,$FF,$93,$93
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level D,$FF,$94,$94
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],CS.00100 Change Level E,$FF,$95,$95
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],Reserved,$FF,$96,$FE
79629,_Diagnostic_Protocol_UDS_Version_TC76056,1 [0],Not Supported,$FF,$FF,$FF
79633,_Erase_Verification_TC76165,1 [0],Erase Completed Successfully,$FF,$00,$00
79633,_Erase_Verification_TC76165,1 [0],Erase Failed - General Failure,$FF,$01,$01
79633,_Erase_Verification_TC76165,1 [0],Erase Failed - Voltage too High,$FF,$02,$02
79633,_Erase_Verification_TC76165,1 [0],Erase Failed - Voltage too Low,$FF,$03,$03
79633,_Erase_Verification_TC76165,1 [0],Erase Failed - Microprocessor Temperature to High,$FF,$04,$04
79633,_Erase_Verification_TC76165,1 [0],Erase Failed - Microprocessor Temperature to Low,$FF,$05,$05
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],Reserved,$FF,$00,$2F
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level -,$FF,$30,$30
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level A,$FF,$31,$31
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level B,$FF,$32,$32
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level C,$FF,$33,$33
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level D,$FF,$34,$34
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level E,$FF,$35,$35
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],CS.00101 Change Level F,$FF,$36,$36
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],Reserved,$FF,$37,$FE
79637,_ECU_Flash_Reprogramming_Requirements_Version_TC76060,1 [0],Not Supported,$FF,$FF,$FF
79649,_VIN_Lock_State_TC18584,1 [0],Not Locked,$FF,$00,$00
79649,_VIN_Lock_State_TC18584,1 [0],Locked by external tool,$FF,$01,$01
79649,_VIN_Lock_State_TC18584,1 [0],Locked by odometer,$FF,$02,$02
83773,_0_ECU_is_a_Not_a_Slave_1_ECU_is_a_Slave_TC81993,0 [1],ECU is a Not a Slave,$1,$0,$0
83773,_0_ECU_is_a_Not_a_Slave_1_ECU_is_a_Slave_TC81993,0 [1],ECU is a Slave,$1,$1,$1
83777,_reserved_1_TC81997,0 [1],Reserved,$1,$0,$0
83781,_0_Running_in_App__1_Running_in_Boot_TC81981,0 [1],Running in Application,$1,$0,$0
83781,_0_Running_in_App__1_Running_in_Boot_TC81981,0 [1],Running in Boot,$1,$1,$1
83785,_0_ECU_is_a_Not_Gateway_1_ECU_is_a_Gateway_TC81989,0 [1],ECU is a Not Gateway,$1,$0,$0
83785,_0_ECU_is_a_Not_Gateway_1_ECU_is_a_Gateway_TC81989,0 [1],ECU is a Gateway,$1,$1,$1
83809,_reserved_5_TC33900,0 [1],Reserved,$1,$0,$0
83833,_reserved_4_TC33904,0 [1],Reserved,$1,$0,$0
83849,_reserved_2_TC82005,0 [1],Reserved,$1,$0,$0
83853,_reserved_3_TC33896,0 [1],Reserved,$1,$0,$0
84846,Not Set / Set,0 [1],Not Set,$1,$0,$0
84846,Not Set / Set,0 [1],Set,$1,$1,$1
85582,Remote Start Mode,1 [0],Off Inhibit,$FF,$00,$00
85582,Remote Start Mode,1 [0],Off,$FF,$01,$01
85582,Remote Start Mode,1 [0],Pre Start Wait,$FF,$02,$02
85582,Remote Start Mode,1 [0],Start,$FF,$03,$03
85582,Remote Start Mode,1 [0],Run,$FF,$04,$04
85582,Remote Start Mode,1 [0],Customer Access,$FF,$05,$05
85582,Remote Start Mode,1 [0],Not Programmed,$FF,$FF,$FF
86054,Immo Ecu,1 [0],BCM,$FF,$00,$00
86054,Immo Ecu,1 [0],RFHM,$FF,$01,$01
86054,Immo Ecu,1 [0],Reserved,$FF,$02,$02
86054,Immo Ecu,1 [0],ECM,$FF,$03,$03
86054,Immo Ecu,1 [0],HCP,$FF,$04,$04
86054,Immo Ecu,1 [0],ESL,$FF,$05,$05
86054,Immo Ecu,1 [0],SNA,$FF,$FF,$FF
86062,Passed/Failed (2 bit),0 [2],Failed,$3,$0,$0
86062,Passed/Failed (2 bit),0 [2],Passed,$3,$1,$1
86062,Passed/Failed (2 bit),0 [2],SNA,$3,$2,$2
86070,No / Yes (1Bit),0 [1],No,$1,$0,$0
86070,No / Yes (1Bit),0 [1],Yes,$1,$1,$1
86082,Routine Request,1 [0],ECU Reset,$FF,$01,$01
87326,_VTA_Triggers_TC10646,1 [0],Unknown,$FF,$00,$00
87326,_VTA_Triggers_TC10646,1 [0],Front Driver Door,$FF,$01,$01
87326,_VTA_Triggers_TC10646,1 [0],Front Passenger Door,$FF,$02,$02
87326,_VTA_Triggers_TC10646,1 [0],Left Rear Door,$FF,$03,$03
87326,_VTA_Triggers_TC10646,1 [0],Right Rear Door,$FF,$04,$04
87326,_VTA_Triggers_TC10646,1 [0],Rear Door,$FF,$05,$05
87326,_VTA_Triggers_TC10646,1 [0],Hood,$FF,$06,$06
87326,_VTA_Triggers_TC10646,1 [0],Ignition State Run/Start,$FF,$07,$07
87326,_VTA_Triggers_TC10646,1 [0],ITM Motion Sensed,$FF,$08,$08
87326,_VTA_Triggers_TC10646,1 [0],ITM Fault,$FF,$09,$09
87326,_VTA_Triggers_TC10646,1 [0],Tilt,$FF,$0A,$0A
87326,_VTA_Triggers_TC10646,1 [0],Spare,$FF,$0B,$0B
87326,_VTA_Triggers_TC10646,1 [0],Not Programmed,$FF,$FF,$FF
91042,Debugger Mode,1 [0],Mode Off,$FF,$00,$00
91042,Debugger Mode,1 [0],Debugger Mode 1,$FF,$01,$01
91042,Debugger Mode,1 [0],Debugger Mode 2,$FF,$02,$02
91042,Debugger Mode,1 [0],Debugger Mode 3,$FF,$03,$03
91042,Debugger Mode,1 [0],Debugger Mode 4,$FF,$04,$04
91042,Debugger Mode,1 [0],Debugger Mode 5,$FF,$05,$05
91042,Debugger Mode,1 [0],Debugger Mode 6,$FF,$06,$06
91042,Debugger Mode,1 [0],Debugger Mode 7,$FF,$07,$07
91042,Debugger Mode,1 [0],Debugger Mode 8,$FF,$FF,$FF
94318,SRC Mask,2 [0],C-CAN1,$FFFF,$0001,$0001
94318,SRC Mask,2 [0],FD-CAN1,$FFFF,$0002,$0002
94318,SRC Mask,2 [0],FD-CAN2,$FFFF,$0004,$0004
94318,SRC Mask,2 [0],FD-CAN3,$FFFF,$0008,$0008
94318,SRC Mask,2 [0],FD-CAN11,$FFFF,$0010,$0010
94318,SRC Mask,2 [0],BH-CAN,$FFFF,$0020,$0020
94318,SRC Mask,2 [0],FD-CAN6,$FFFF,$0040,$0040
94318,SRC Mask,2 [0],FD-CAN8,$FFFF,$0100,$0100
94318,SRC Mask,2 [0],All FD-CAN only,$FFFF,$015E,$015E
94318,SRC Mask,2 [0],Reserved,$FFFF,$0200,$0200
94318,SRC Mask,2 [0],Reserved,$FFFF,$0400,$0400
94318,SRC Mask,2 [0],BH-CAN2,$FFFF,$0800,$0800
94318,SRC Mask,2 [0],All Classic CAN only,$FFFF,$0821,$0821
94318,SRC Mask,2 [0],FDCAN8 BHCAN2 North_Dirty,$FFFF,$0900,$0900
94318,SRC Mask,2 [0],All CAN Busses,$FFFF,$097F,$097F
100738,Generic Fail/Not Fail,0 [1],Generic fail,$1,$0,$0
100738,Generic Fail/Not Fail,0 [1],Not fail,$1,$1,$1
100742,Current Fail/Not Fail,0 [1],Current Fail,$1,$0,$0
100742,Current Fail/Not Fail,0 [1],Not fail,$1,$1,$1
100750,EOL NOT OK / EOL OK,0 [1],EOL NOT OK,$1,$0,$0
100750,EOL NOT OK / EOL OK,0 [1],EOL OK,$1,$1,$1
100754,SlaveResp_CRVMM,1 [0],"DIAGNOSTIC ADDRESS ""CRVMM""",$FF,$2C,$2C
100770,AHBM_aim test status result,0 [2],AHBM in factory aim mode / AHBM_FACT_AIM_MD,$3,$0,$0
100770,AHBM_aim test status result,0 [2],AHBM unable to auto aim in field / AHBM_UNBL_AUTO_AIM,$3,$1,$1
100770,AHBM_aim test status result,0 [2],AHBM factory aim test done but failed / AHBM_AIM_TST_FAILED,$3,$2,$2
100770,AHBM_aim test status result,0 [2],AHBM not in factory aim mode / AHBM_NT_FACT_AIM_MD,$3,$3,$3
100794,WiperSpeed,0 [3],Off / Off,$7,$0,$0
100794,WiperSpeed,0 [3],Speed1 / Speed1,$7,$1,$1
100794,WiperSpeed,0 [3],Speed2 / Speed2,$7,$2,$2
100822,SlaveResp_HRLS,1 [0],"DIAGNOSTIC ADDRESS ""HRLS""",$FF,$22,$22
100846,SlaveResp_OHC,1 [0],"DIAGNOSTIC ADDRESS ""OHC""",$FF,$33,$33
100850,Battery Status,0 [1],Normal Battery Status,$1,$0,$0
100850,Battery Status,0 [1],Critical Battery Status,$1,$1,$1
100870,SlaveResp_RVDM,1 [0],"DIAGNOSTIC ADDRESS ""RVDM""",$FF,$66,$66
100954,Window status,0 [3],Open,$7,$0,$0
100954,Window status,0 [3],Closed,$7,$1,$1
100954,Window status,0 [3],Closed Stopped in Intermediate Position,$7,$2,$2
100954,Window status,0 [3],Running Up,$7,$3,$3
100954,Window status,0 [3],Running Down,$7,$4,$4
100954,Window status,0 [3],Reverse,$7,$5,$5
100954,Window status,0 [3],Short Drop,$7,$6,$6
100954,Window status,0 [3],Soft Stop Position,$7,$7,$7
100958,SlaveResp_WCPM,1 [0],"DIAGNOSTIC ADDRESS ""WCPM""",$FF,$50,$50
100978,Vehicle line,1 [0],NONE,$FF,$00,$00
100978,Vehicle line,1 [0],WK,$FF,$01,$01
100978,Vehicle line,1 [0],LX,$FF,$02,$02
100978,Vehicle line,1 [0],JC,$FF,$16,$16
100978,Vehicle line,1 [0],DS,$FF,$1D,$1D
100978,Vehicle line,1 [0],D2,$FF,$1F,$1F
100978,Vehicle line,1 [0],DD,$FF,$20,$20
100978,Vehicle line,1 [0],DP,$FF,$21,$21
100978,Vehicle line,1 [0],DJ,$FF,$22,$22
100978,Vehicle line,1 [0],WD,$FF,$23,$23
100978,Vehicle line,1 [0],DX,$FF,$27,$27
100978,Vehicle line,1 [0],LD,$FF,$29,$29
100978,Vehicle line,1 [0],M156,$FF,$2A,$2A
100978,Vehicle line,1 [0],ZD,$FF,$2B,$2B
100978,Vehicle line,1 [0],LA,$FF,$2C,$2C
100978,Vehicle line,1 [0],RU,$FF,$2D,$2D
100978,Vehicle line,1 [0],M161,$FF,$2E,$2E
100978,Vehicle line,1 [0],WS,$FF,$2F,$2F
100978,Vehicle line,1 [0],DF,$FF,$30,$30
100978,Vehicle line,1 [0],JL,$FF,$31,$31
100978,Vehicle line,1 [0],M157,$FF,$32,$32
100978,Vehicle line,1 [0],RA,$FF,$33,$33
100978,Vehicle line,1 [0],WL,$FF,$34,$34
100978,Vehicle line,1 [0],DT,$FF,$35,$35
100978,Vehicle line,1 [0],DU,$FF,$36,$36
100978,Vehicle line,1 [0],JT,$FF,$37,$37
100978,Vehicle line,1 [0],PF,$FF,$50,$50
100978,Vehicle line,1 [0],KL,$FF,$51,$51
100978,Vehicle line,1 [0],UF,$FF,$52,$52
100978,Vehicle line,1 [0],UT,$FF,$53,$53
100978,Vehicle line,1 [0],M145,$FF,$54,$54
100978,Vehicle line,1 [0],M145BD,$FF,$55,$55
100978,Vehicle line,1 [0],K8,$FF,$56,$56
100978,Vehicle line,1 [0],FF,$FF,$57,$57
100978,Vehicle line,1 [0],FF_Abarth,$FF,$58,$58
100978,Vehicle line,1 [0],SNA,$FF,$FF,$FF
101038,Camera Blocked,0 [1],Not blocked,$1,$0,$0
101038,Camera Blocked,0 [1],Blocked,$1,$1,$1
101046,IBS3_StandbyTime,0 [4],0 <= ET < 10min / ET_10min,$F,$0,$0
101046,IBS3_StandbyTime,0 [4],10min <= ET < 20min / ET_10min_20min,$F,$1,$1
101046,IBS3_StandbyTime,0 [4],20min <= ET < 60min / ET_20min_60min,$F,$2,$2
101046,IBS3_StandbyTime,0 [4],60min <= ET < 4h / ET_60min_4h,$F,$3,$3
101046,IBS3_StandbyTime,0 [4],4h <= ET < 8h / ET_4h_8h,$F,$4,$4
101046,IBS3_StandbyTime,0 [4],8h <= ET < 24h / ET_8h_24h,$F,$5,$5
101046,IBS3_StandbyTime,0 [4],24h <= ET < 36h / ET_24h_36h,$F,$6,$6
101046,IBS3_StandbyTime,0 [4],36h <=  ET < 48h (2dd) / ET_36h_48h,$F,$7,$7
101046,IBS3_StandbyTime,0 [4],2dd <=  ET < 5dd / ET_2dd_5dd,$F,$8,$8
101046,IBS3_StandbyTime,0 [4],5dd <=  ET < 10dd / ET_5dd_10dd,$F,$9,$9
101046,IBS3_StandbyTime,0 [4],10dd <=  ET < 15dd / ET_10dd_15dd,$F,$A,$A
101046,IBS3_StandbyTime,0 [4],15dd <=  ET < 20dd / ET_15dd_20dd,$F,$B,$B
101046,IBS3_StandbyTime,0 [4],20dd <=  ET < 30dd / ET_20dd_30dd,$F,$C,$C
101046,IBS3_StandbyTime,0 [4],30dd <=  ET < 40dd / ET_30dd_40dd,$F,$D,$D
101046,IBS3_StandbyTime,0 [4],40dd <  ET / ET_More,$F,$E,$E
101046,IBS3_StandbyTime,0 [4],SNA,$F,$F,$F
101142,WindshieldLightVariant,0 [1],Type 1,$1,$0,$0
101142,WindshieldLightVariant,0 [1],Type 2,$1,$1,$1
101146,IBS3_Ibatt_Keyoff_Dsch,0 [2],Ibatt quiescent current >= 0 (Charge) / CHARGE,$3,$0,$0
101146,IBS3_Ibatt_Keyoff_Dsch,0 [2],Ibatt quiescent current < 0 (Disharge) / DISCHARGE,$3,$1,$1
101146,IBS3_Ibatt_Keyoff_Dsch,0 [2],Quiescent state not reached / UNKNOWN,$3,$2,$2
101146,IBS3_Ibatt_Keyoff_Dsch,0 [2],SNA,$3,$3,$3
101150,IBS3_MasterWkRs,0 [3],Charge current limt detected / CURR_LT,$7,$0,$0
101150,IBS3_MasterWkRs,0 [3],Below minimal charge limit / CHRG_LT,$7,$1,$1
101150,IBS3_MasterWkRs,0 [3],Above quiscent current limit / QUIS_LT,$7,$2,$2
101150,IBS3_MasterWkRs,0 [3],Below voltage limit / VOLT_LT,$7,$4,$4
101150,IBS3_MasterWkRs,0 [3],SNA,$7,$7,$7
101154,IBS3_Ibatt_Keyoff_Value,0 [4],0mA <= Q < 5mA / QUIES_5mA,$F,$0,$0
101154,IBS3_Ibatt_Keyoff_Value,0 [4],5mA <= Q < 10mA / QUIES_5mA_10mA,$F,$1,$1
101154,IBS3_Ibatt_Keyoff_Value,0 [4],10mA <= Q < 15mA / QUIES_10mA_15mA,$F,$2,$2
101154,IBS3_Ibatt_Keyoff_Value,0 [4],15mA <= Q < 20mA / QUIES_15mA_20mA,$F,$3,$3
101154,IBS3_Ibatt_Keyoff_Value,0 [4],20mA <= Q < 35mA / QUIES_20mA_35mA,$F,$4,$4
101154,IBS3_Ibatt_Keyoff_Value,0 [4],35mA <= Q < 50mA / QUIES_35mA_50mA,$F,$5,$5
101154,IBS3_Ibatt_Keyoff_Value,0 [4],50mA <= Q < 100mA / QUIES_50mA_100mA,$F,$6,$6
101154,IBS3_Ibatt_Keyoff_Value,0 [4],100mA <= Q < 150mA / QUIES_100mA_150mA,$F,$7,$7
101154,IBS3_Ibatt_Keyoff_Value,0 [4],150mA <= Q < 250mA / QUIES_150mA_250mA,$F,$8,$8
101154,IBS3_Ibatt_Keyoff_Value,0 [4],250mA <= Q < 500mA / QUIES_250mA_500mA,$F,$9,$9
101154,IBS3_Ibatt_Keyoff_Value,0 [4],500mA <= Q < 1000mA / QUIES_500mA_1000mA,$F,$A,$A
101154,IBS3_Ibatt_Keyoff_Value,0 [4],1000mA <= Q < 1500mA / QUIES_1000mA_1500mA,$F,$B,$B
101154,IBS3_Ibatt_Keyoff_Value,0 [4],1500mA <= Q < 2000mA / QUIES_1500mA_2000mA,$F,$C,$C
101154,IBS3_Ibatt_Keyoff_Value,0 [4],2000mA <= Q < 3000mA / QUIES_2000mA_3000mA,$F,$D,$D
101154,IBS3_Ibatt_Keyoff_Value,0 [4],3000mA <= Q / QUIES_More,$F,$E,$E
101154,IBS3_Ibatt_Keyoff_Value,0 [4],SNA,$F,$F,$F
101166,Plausible / Implausible,0 [1],Plausible State,$1,$0,$0
101166,Plausible / Implausible,0 [1],Implausible State,$1,$1,$1
101174,Day light mode,0 [1],Night,$1,$0,$0
101174,Day light mode,0 [1],Day,$1,$1,$1
102314,Park_Assist_Volume_Strategy,0 [1],Customer Selectable Setting,$1,$0,$0
102314,Park_Assist_Volume_Strategy,0 [1],Gear Position Based,$1,$1,$1
102318,Pedestrian_Protection,0 [2],None,$3,$0,$0
102318,Pedestrian_Protection,0 [2],Passive,$3,$1,$1
102318,Pedestrian_Protection,0 [2],Active-Integrated,$3,$2,$2
102318,Pedestrian_Protection,0 [2],Active-Standalone,$3,$3,$3
102346,Lane_Assist,0 [2],Not Present,$3,$0,$0
102346,Lane_Assist,0 [2],Lane Departure Warning,$3,$1,$1
102346,Lane_Assist,0 [2],Lane Departure Warning + Lane Keep Assist,$3,$2,$2
102346,Lane_Assist,0 [2],Active Lane Management,$3,$3,$3
102350,Driver_Drowsy_Alert,0 [2],Absent,$3,$0,$0
102350,Driver_Drowsy_Alert,0 [2],Present on VP,$3,$1,$1
102350,Driver_Drowsy_Alert,0 [2],Present on IPC,$3,$2,$2
102350,Driver_Drowsy_Alert,0 [2],Present on IPC and VP,$3,$3,$3
102358,Tachometer_Filtering_Type,0 [2],Disabled,$3,$0,$0
102358,Tachometer_Filtering_Type,0 [2],Type 1,$3,$1,$1
102358,Tachometer_Filtering_Type,0 [2],Type 2,$3,$2,$2
102358,Tachometer_Filtering_Type,0 [2],Type 3,$3,$3,$3
102362,Performance_Pages,0 [2],Absent,$3,$0,$0
102362,Performance_Pages,0 [2],Present on VP,$3,$1,$1
102362,Performance_Pages,0 [2],Present on IPC,$3,$2,$2
102362,Performance_Pages,0 [2],Present on IPC and VP,$3,$3,$3
102398,Autonomy_Level,0 [3],None/Level 1,$7,$0,$0
102398,Autonomy_Level,0 [3],Level 2,$7,$1,$1
102398,Autonomy_Level,0 [3],Level 2 Plus,$7,$2,$2
112053,RFReq,0 [3],REQUESTOR_DEFAULT,$7,$0,$0
112053,RFReq,0 [3],REQUESTOR_RKE,$7,$1,$1
112053,RFReq,0 [3],REQUESTOR_PE,$7,$2,$2
112053,RFReq,0 [3],REQUESTOR_REMOTESTART,$7,$3,$3
112053,RFReq,0 [3],REQUESTOR_UCONNECT,$7,$4,$4
112053,RFReq,0 [3],REQUESTOR_PE_HANDSFREE,$7,$5,$5
112053,RFReq,0 [3],SNA,$7,$7,$7
112081,FronWasherSts,0 [1],None,$1,$0,$0
112081,FronWasherSts,0 [1],Wash Request,$1,$1,$1
112085,Stop/Moving,0 [1],Stop,$1,$0,$0
112085,Stop/Moving,0 [1],Moving,$1,$1,$1
112093,FrontFogLightCmd,0 [2],Off,$3,$0,$0
112093,FrontFogLightCmd,0 [2],Right,$3,$1,$1
112093,FrontFogLightCmd,0 [2],Left,$3,$2,$2
112093,FrontFogLightCmd,0 [2],Both,$3,$3,$3
112117,DRLCmd,0 [2],Off,$3,$0,$0
112117,DRLCmd,0 [2],Right,$3,$1,$1
112117,DRLCmd,0 [2],Left,$3,$2,$2
112117,DRLCmd,0 [2],Both,$3,$3,$3
112125,EC_MirrStat,0 [2],OFF,$3,$0,$0
112125,EC_MirrStat,0 [2],OFF,$3,$1,$1
112125,EC_MirrStat,0 [2],DNA,$3,$2,$2
112125,EC_MirrStat,0 [2],DNA,$3,$3,$3
112141,Remote Start Not Active/Remote Start Active,0 [1],Remote Start Not Active,$1,$0,$0
112141,Remote Start Not Active/Remote Start Active,0 [1],Remote Start Active,$1,$1,$1
112145,SideMarkerCmd,0 [2],Off,$3,$0,$0
112145,SideMarkerCmd,0 [2],Right,$3,$1,$1
112145,SideMarkerCmd,0 [2],Left,$3,$2,$2
112145,SideMarkerCmd,0 [2],Both,$3,$3,$3
112149,PositionLampsCmd,0 [2],Off,$3,$0,$0
112149,PositionLampsCmd,0 [2],Right,$3,$1,$1
112149,PositionLampsCmd,0 [2],Left,$3,$2,$2
112149,PositionLampsCmd,0 [2],Both,$3,$3,$3
112157,TurnSignalCmd,0 [2],Off,$3,$0,$0
112157,TurnSignalCmd,0 [2],Right,$3,$1,$1
112157,TurnSignalCmd,0 [2],Left,$3,$2,$2
112157,TurnSignalCmd,0 [2],Both,$3,$3,$3
112161,TurnIndicatorSts,0 [2],Center,$3,$0,$0
112161,TurnIndicatorSts,0 [2],Right,$3,$1,$1
112161,TurnIndicatorSts,0 [2],Left,$3,$2,$2
112161,TurnIndicatorSts,0 [2],SNA,$3,$3,$3
112173,HighBeamCmd,0 [2],Off,$3,$0,$0
112173,HighBeamCmd,0 [2],Right,$3,$1,$1
112173,HighBeamCmd,0 [2],Left,$3,$2,$2
112173,HighBeamCmd,0 [2],Both,$3,$3,$3
112181,LowBeamCmd,0 [2],Off,$3,$0,$0
112181,LowBeamCmd,0 [2],Right,$3,$1,$1
112181,LowBeamCmd,0 [2],Left,$3,$2,$2
112181,LowBeamCmd,0 [2],Both,$3,$3,$3
112197,DRLSts,0 [2],Off,$3,$0,$0
112197,DRLSts,0 [2],On,$3,$1,$1
112197,DRLSts,0 [2],Fault,$3,$2,$2
112197,DRLSts,0 [2],SNA,$3,$3,$3
112209,HCP_IMMO_STAT_CANC,0 [2],HCPIS,$3,$0,$0
112209,HCP_IMMO_STAT_CANC,0 [2],HCPKILL,$3,$1,$1
112209,HCP_IMMO_STAT_CANC,0 [2],HCPRUN,$3,$2,$2
112209,HCP_IMMO_STAT_CANC,0 [2],SNA,$3,$3,$3
112217,Off/Active,0 [1],Off,$1,$0,$0
112217,Off/Active,0 [1],Active,$1,$1,$1
113369,Car_Shape_Configuration,1 [0],Invalid,$FF,$00,$00
113369,Car_Shape_Configuration,1 [0],Sedan,$FF,$01,$01
113369,Car_Shape_Configuration,1 [0],Station Wagon,$FF,$02,$02
113369,Car_Shape_Configuration,1 [0],Cargo,$FF,$03,$03
113369,Car_Shape_Configuration,1 [0],Combi,$FF,$04,$04
113369,Car_Shape_Configuration,1 [0],Panorama,$FF,$05,$05
113369,Car_Shape_Configuration,1 [0],Cabrio,$FF,$06,$06
113369,Car_Shape_Configuration,1 [0],Hatch,$FF,$07,$07
113369,Car_Shape_Configuration,1 [0],SUV,$FF,$08,$08
113369,Car_Shape_Configuration,1 [0],CUV,$FF,$09,$09
113369,Car_Shape_Configuration,1 [0],Truck,$FF,$0A,$0A
113369,Car_Shape_Configuration,1 [0],Reserved,$FF,$0B,$FF
